"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lesotho","LSO","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.054212442","0.0477743","0.0477743","0.0477743","0.0477743","0.139499198","0.130109","0.130109","0.130109","0.130109","0.127017378","0.126345","0.126345","0.126345","0.126345","0.157624694","0.155195714","0.155975387","0.194559398","0.225360632","0.244801346","0.308808077","0.32719721","0.33979577","0.343679744","0.455125481","0.538079146","0.60596643","0.660770718","0.691984345","0.686882746","0.670945046","0.612319459","0.775453227","0.822341391","0.919921058","0.817094591","1.034179113","1.057594054","1.083117754","1.110760871","1.069381782","1.431915552","1.761187739","1.875203991","2.425579946","2.68800777","2.39893318","2.064647165","1.990872843","1.908889248","1.893283381","2.470850014","2.427506306","2.372709214","1.915016143","1.919797451","0.490044996","0.378886969","0.581793969","0.513464354","0.41898719",
"avanzada del dividendo demográfico","LTE","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","1.22199228691127","1.32384612844954","1.48622522083877","1.61646335568261","1.74299911516508","1.85357595338774","1.99924835118074","2.06102235419885","2.18009964587363","2.30953913252944","2.45097519537279","2.5751900008129","2.70318741367056","2.87300938081973","3.05675814285747","3.28788224094408","3.55374764817635","3.86080021470979","4.3487377450181","5.06565611575765","5.99842772593975","7.03678570407686","8.21723624795636","9.43853845309875","10.9200910554492","13.1214588573492","15.2709817582805","17.1180546074379","19.4521745432776","22.1525175811064","24.4279656337032","24.6921114161966","24.7553581701206","23.755801591209","22.4556457127911","21.2197415743612","20.442760790231","19.8329293253042","19.0676355828842","18.0259990061861","16.9211615743127","15.3618248066896","14.7669735991105","14.3369830430572","13.6977126275237","13.003127875361","12.6230844743742",
"Lituania","LTU","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","1.404465859","1.45812","1.45812","1.45812","1.45812","2.353078747","2.42195","2.42195","2.42195","2.42195","4.461633688","4.56627","4.56627","4.56627","4.56627","7.608734054","8.349816021","9.072640422","9.754051679","10.44694555","11.18889381","11.83808994","12.49739934","13.19240223","13.98273304","14.81355633","16.01827036","16.94513189","18.12899926","19.4584939","20.62854098","21.45841818","21.92699082","22.6591964","23.80685519","25.11101421","26.6690256","28.53560696","30.36090476","31.71713708","32.99380826","32.34907484","26.61980961","23.75493382","23.95959669","23.74691458","23.8451163","24.4295197","24.34376491","23.49998224","24.00237144","22.96630297","22.04762708","20.67208464","19.58959267","18.95963411","18.09577342","16.76375906","14.84864373","12.92391271","11.42118814","10.43227157",
"Luxemburgo","LUX","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","11.61353161","11.598","11.598","11.598","11.598","17.88995555","17.8701","17.8701","17.8701","17.8701","24.1644123","24.1412","24.1412","24.1412","24.1412","30.25453394","31.1895001","32.65729933","33.78855565","34.99278102","36.19608458","37.03978072","38.02750534","38.89393608","40.20832194","41.34762843","42.67376484","43.63580424","44.76290195","46.78696588","48.18158451","49.62758606","52.66834561","54.15227705","55.42826158","56.29251659","60.04714401","61.12276895","60.20459235","58.59465981","57.13131387","58.16566572","55.73149919","54.28135912","53.51822241","52.59648066","52.58211192","51.72255704","53.33224186","52.94576072","53.72039363","53.8646793","50.26527324","49.27577863","48.75294253","48.62945375","47.38142216","46.1694299","44.99492526","43.13091054","42.52696701","",
"Letonia","LVA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","10.0299776","11.16049186","13.0701662","14.16994806","15.25689083","15.94066651","18.16038401","18.42649269","18.67981726","19.31373381","19.9615533","20.60800355","21.25409607","21.70624463","22.27677557","23.05354632","24.0033834","24.50223142","26.31017307","25.59508052","27.41099647","29.16795565","29.61784064","30.14607667","30.14927772","30.70778632","30.59243404","30.14478037","28.49849761","28.73741464","32.73815175","29.82785618","29.59684346","27.56913559","26.41486362","25.31964807","24.86039787","23.1852675","20.82219617","19.89021595","17.87188968","18.39090012","17.5099828","13.75335162","12.28908119","11.17043708","10.23512756",
"Región Administrativa Especial de Macao, China","MAC","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","1.301591964","1.37314","1.37314","1.37314","1.37314","","1.37314","1.37314","1.37314","1.37314","","1.37314","1.37314","1.37314","1.37314","","","","","","","","6.215620276","6.65231941","10.02057189","13.21724018","15.89062777","17.84527658","20.14959412","23.36839234","26.59846328","29.43927813","32.43467519","35.32565299","37.37409332","38.64275251","39.94217123","41.19285888","41.52410835","41.93594631","40.94434771","40.18245499","39.16382196","37.75319815","36.57561037","35.69017987","35.20190809","34.5434964","33.25280982","31.3958392","30.21261554","29.12594154","27.88992494","26.69715896","25.42128253","23.75304556","22.6588031","21.60946683","18.96631443","16.57495193","16.26538003","",
"Isla de San Martín (parte francesa)","MAF","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.638275506","0.638276","0.638276","0.638276","0.638276","0.590295417","0.590295","0.590295","0.590295","0.590295","0.568581877","0.568582","0.568582","0.568582","0.568582","0.618110734","0.675867105","0.730393774","0.781751301","0.78905804","0.835417207","0.866222992","0.912313753","0.937200251","0.979068742","1.068677828","1.095227724","1.135258835","1.19853535","1.373781549","1.624511206","1.967506141","2.54361819","3.161894786","3.787924668","4.178667679","4.411419983","4.685815536","4.95671662","5.16947351","4.94900287","4.090233819","3.82772324","4.093670042","4.345209036","4.403648976","4.110151044","7.681273642","9.484655884","11.0127828","11.59236591","10.87820142","9.864219554","8.675070486","7.275713692","6.411249286","5.89351569","5.751314843","6.103789513","5.633247458","6.386481267","6.587678417",
"Mónaco","MCO","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","16.79053124","16.3014","16.3014","16.3014","16.3014","26.06202763","25.771","25.771","25.771","25.771","30.90234858","31.9366","31.9366","31.9366","31.9366","39.1788121","46.33562437","48.77677006","50.46320705","51.79995528","53.92229281","56.07682158","59.11580169","63.24816866","66.53289682","72.20467248","71.98930445","72.88135593","74.15609691","76.46785026","80.45105345","85.13283602","94.58985517","96.10624033","97.41784789","98.55472969","99.8770453","97.5975976","93.76261293","91.95838736","92.31172031","91.4067316","104.091274","103.6607253","104.9913141","105.7403317","107.2974915","109.040631","109.8487226","133.2644054","129.3326903","131.0796877","131.8242075","132.2475018","140.1550817","133.5282916","125.6372906","126.9112407","117.1352183","119.1310687","118.3738692","116.6984681",
"República de Moldova","MDA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.65426917","0.682321","0.682321","0.682321","0.682321","0.805339169","0.83918","0.83918","0.83918","0.83918","1.395770572","1.44064","1.44064","1.44064","1.44064","3.48299488","3.97062334","4.416021607","4.766291348","5.125987492","5.510011601","5.797541166","6.124861","6.388646368","6.720263515","7.200464111","7.647210647","8.237016809","8.919077772","9.570828617","10.31387222","11.04203853","11.36836799","11.65912906","12.17441218","12.69747908","13.39281905","14.27323563","15.10166224","12.90192842","13.73164709","15.21639919","17.3420464","19.32424227","21.33370035","23.22697508","25.82138143","27.85446818","29.23506369","30.37022082","31.56849599","32.82090809","34.37987837","35.75188861","36.49345063","36.68976636","36.31759161","35.96446603","35.27235818","34.4594662","33.31409953","32.67111023",
"Madagascar","MDG","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","0.164346981","0.164667","0.164667","0.164667","0.164667","0.188260072","0.190076","0.190076","0.190076","0.190076","","0.189813024","0.184255502","","0.212832341","0.213451656","0.209616055","0.205268932","0.201692223","0.211053062","0.21583364","0.221534301","0.229557576","0.227540666","0.240536013","0.265451753","0.296490234","0.289804396","0.267325136","0.250630353","0.267312936","0.275230498","0.29228829","0.309443343","0.319282756","0.339131342","0.349492345","0.34563809","0.336250043","0.321641153","0.491513195","0.670837179","0.671991379","0.803618127","0.881513421","0.653741906","0.618941391","0.623641484","0.617990287","0.613458652","0.598106822","0.582641925","0.262870477","0.257187695","0.267579419","0.175889065","0.090853905",
"Maldivas","MDV","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","0.210965329","0.224737","0.224737","0.224737","0.224737","","0.318713212","0.355749974","0.54478449","0.498983321","","0.907681698","0.974083645","1.059446077","1.138902749","1.193377595","1.419698314","1.664577785","1.989013071","2.340125816","2.773863449","3.287098858","3.56408069","4.055400761","4.702598324","5.371251084","5.786796643","6.678189117","7.299230084","7.974873342","8.648281282","9.481282455","9.802452409","10.11217054","10.42683048","10.51925294","10.23565447","10.16928821","13.92916829","8.735463575","7.847909418","6.432005128","5.97101195","5.629005211","5.410833665","5.030281325","4.65314407","4.3133337","3.829238114","3.303019972","2.820164918","2.685738832",
"Oriente Medio y Norte de África","MEA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.777724934206494","0.77698584256024","0.778062449790706","0.779118965475977","0.780028288241105","","0.938937892836664","0.939233825690939","0.939332496778251","0.939661907391115","1.2093095240642","1.19968136502933","1.20300169707642","1.20659904302168","1.20979923422836","1.78016827326132","1.91576281617159","1.99075870209547","2.09594465292591","2.23791504978369","2.68686849157534","2.52440785790361","2.83848560766785","3.01516488350738","3.16610977546773","3.44500259754494","3.68399195638057","3.88915703649212","4.08711638858957","4.27641007678655","4.52629203278544","4.80755903547819","5.20390823460915","5.63221044475501","6.12794001577393","6.66584928243801","7.22056368300695","7.76525602265461","8.46579775847411","9.27744313869858","9.98142558679593","10.7996738799778","11.9067822537779","12.9288777890789","13.4669154095482","14.858026760352","15.5762889702293","16.2077501592473","16.4741298105673","16.2893173830632","16.0204835011306","16.2051157818151","16.1486639670986","15.5569586405643","14.7680301800953","14.5173829246677","14.6915127851822","14.815643426","15.486939231122","14.6158018273621","14.884264841371","16.0880234266668",
"México","MEX","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.933190379","0.896037","0.896037","0.896037","0.896037","1.158093744","1.12172","1.12172","1.12172","1.12172","1.707710979","1.66777","1.66777","1.66777","1.66777","2.801919012","3.059214564","3.339864016","3.609558213","3.875708867","3.987481845","4.252089757","4.410389021","4.598216906","4.762516639","4.947686322","5.115382659","5.315918414","5.561318215","6.041305711","6.552217274","7.228176018","7.946111996","8.795172059","9.616233244","9.782229485","9.636947257","9.93068013","10.47500633","11.34313235","12.5996141","13.85808609","14.83899936","15.94276195","17.38717268","18.50491228","18.58162173","18.46477751","18.68215842","17.56476675","17.70036258","17.51792881","17.78552834","15.85251961","15.62843954","16.78812342","17.13315199","16.89416099","17.45536559","18.13018077","19.44506839","19.23094468",
"Islas Marshall","MHL","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","0.972897846","","","","","","","1.085823489","1.487652484","1.770280121","4.69924812","5.971107544","6.281803479","6.552446738","6.512853814","7.042359491","7.205483523","7.374963116","7.693014537","8.035452143","8.186372562","10.12216405","","","","","","","","","","4.682758484","","","","","","","",
" Ingreso mediano","MIC","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","0.946556169095114","1.01567949748826","1.10966424845064","1.18854456481704","1.28949118855338","1.38132218893999","1.454826132867","1.50523942621709","1.58634849711976","1.67892389346616","1.78284091425339","1.88951045358478","2.00240259795843","2.14836727886096","2.29397163502128","2.45891629483024","2.65534949714034","2.89776393285554","3.22666266644407","3.68141377965086","4.22389269761998","4.82988071099284","5.4901323474181","6.16977471152036","7.00314972029417","8.16684770930757","9.29900002237327","10.2149881069038","11.3172734743577","12.6826791488145","13.7104884123451","13.8907946417757","13.9415580383284","13.6639408572772","13.1324140437772","12.6097975678857","12.1163886089981","11.752326179966","11.0591667023563","10.332551500978","9.50928564016396","8.8609599521312","8.58370839901178","8.25027080645662","7.90063179940735","7.61993817232588","7.32464176547023",
"Macedonia del Norte","MKD","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","10.63592176","11.06260327","11.4913585","11.92294203","12.35729182","12.79570379","13.23901921","13.97630534","14.23881737","15.4762359","16.2397785","17.00918758","17.69185328","18.4159669","20.34617714","21.81873012","23.27241427","24.89361786","26.22534314","27.1233576","25.3483344","25.86862208","25.67305315","23.58813422","22.25297194","21.91142191","20.92561542","19.72898442","20.12556393","19.44854864","18.86215254","18.22028404","17.60008008","17.45667227","17.35476536","18.11699222","18.9413748","19.67673296","20.23676741",
"Malí","MLI","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.03082222","0.0313086","0.0313086","0.0313086","0.0313086","0.045403887","0.0466913","0.0466913","0.0466913","0.0466913","0.046379461","0.0479741","0.0479741","0.0479741","0.0479741","0.053339969","0.055393581","0.057228662","0.056440478","0.058020978","0.066733762","0.071473479","0.075750203","0.082503131","0.0880562","0.088462491","0.08813873","0.100562534","0.10179317","0.110176266","0.124862689","0.136607216","0.137875525","0.145289912","0.156541591","0.173005114","0.210167761","0.233558207","0.254819135","0.309407545","0.348986987","0.440882044","0.47355986","0.493633005","0.516264358","0.575878808","0.605723534","0.568180527","0.557180631","0.564079418","0.737617827","0.652729029","0.678057053","0.743129586","0.87977801","0.93306944","1.073854875","1.112780538","1.144243956","1.177789693","1.326976391","1.37436765",
"Malta","MLT","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","2.745032995","2.96128","2.96128","2.96128","2.96128","4.411444818","4.46838","4.46838","4.46838","4.46838","7.074828638","6.96158","6.96158","6.96158","6.96158","8.931884525","10.50557436","11.92306745","13.01264864","14.06957322","15.33093316","17.12955674","19.3129762","22.45411011","23.09570454","24.2511128","27.69815844","31.07985213","32.55002943","33.72341072","35.09901695","37.64531966","40.45606109","41.97808875","43.02824101","44.70810375","46.87841482","48.09020723","48.80427637","49.94267416","51.14901356","51.65832819","51.2155948","51.18242205","50.52103973","49.27158905","50.67169587","55.91934595","58.32458479","59.41997593","59.13601032","54.82032528","53.43946481","52.87263585","51.59942747","50.42413252","50.11021905","50.11084532","51.9618134","50.99695414","50.34480885","49.25296347",
"Myanmar","MMR","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.0528344","0.0527949","0.0527949","0.0527949","0.0527949","0.072467116","0.0725493","0.0725493","0.0725493","0.0725493","0.07586833","0.0759102","0.0759102","0.0759102","0.0759102","0.083706067","0.083706687","0.083981422","0.08450984","0.08591856","","","0.112254166","0.11933629","0.118916462","0.12882507","0.157943317","0.171526448","0.17162328","0.169706219","0.174780003","0.211273043","0.240247949","0.280789107","0.324389171","0.368102414","0.411370661","0.485572129","0.515138483","0.553006112","0.595884803","0.641606251","0.736478714","0.773535363","0.897517844","1.055915296","1.188008952","0.957960165","1.035194584","0.906370341","0.998793545","1.052053477","1.043894756","1.055928118","1.031460493","1.000156379","0.991254048","1.063548756","0.988992636","0.985299606","0.980755589","0.97055687",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.697098035981407","0.696361911171118","0.696537265580563","0.696708724746655","0.696946244365295","","0.761983053643499","0.762433794508492","0.762907499968301","0.763343860925343","0.862083854970707","0.851435589655765","0.851788384727085","0.852143212229527","0.852498178568928","1.23364514062116","1.3436183190509","1.38936421165855","1.43580957043462","1.4853140480285","1.75698347755562","1.69190616238868","1.92516394884632","2.04714930484361","2.16602724616727","2.43504546237297","2.64458071764079","2.81256710389284","2.95987507845021","3.11892861806316","3.31026305531177","3.51130461871986","3.88995563582711","4.2918057612062","4.75720126868923","5.27692407785977","5.80014304493063","6.33367402729096","6.97582759121406","7.692842749188","8.39937078755684","9.25500869315005","10.4985311616272","11.6978598144051","12.2904179890994","13.8641315714644","14.7094375164914","15.4888777376102","15.7924716445416","15.6634601496976","15.4781806832088","15.4906028895672","15.3599801918491","14.7249175458577","13.9245906554538","13.9122357876396","14.052435316527","14.1453911876954","14.7338925555864","13.8319636835153","14.0114223726076","15.0987631709781",
"Montenegro","MNE","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.00892434","26.59621055","27.89727213","27.56221238","27.21069359","27.02711697","27.04324868","26.82295739","26.66346976","25.96130501","24.36218977","23.37334824","24.05848478","27.37803961","29.85028458","30.48543195","30.18496191",
"Mongolia","MNG","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","2.407793929","2.464709468","2.511150577","2.552423656","2.588948136","2.62181289","2.652173263","2.68763335","3.070046585","3.112619746","3.095246399","2.924665387","3.002984997","3.33621704","3.550565478","3.665717653","4.297157597","4.257793327","4.794000767","5.027701598","5.131048173","5.489351286","5.751928033","6.097282217","7.559229239","7.04010488","7.612095735","7.082692094","7.150326362","6.835467857","6.328220434","6.175342354","7.865687987","8.622449995","7.436306652","9.450619019","11.68944539","10.86987189","4.86146673","11.92541808",
"Mariana","MNP","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.95104721","28.15550179","30.05232315","31.73430219","35.29709371","33.93623493","30.12992701","26.92655797","26.12711295","26.92535135","28.38184599","30.01795717","31.71159142","33.75588555","36.02785347","38.38223632","41.14472281","43.99186764","47.14626435","","43.92750053","44.11116012","43.19654428","42.70683698","","","","40.11392354","40.33396523","",
"Mozambique","MOZ","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.138516213","0.130872","0.130872","0.130872","0.130872","0.225939023","0.211463","0.211463","0.211463","0.211463","0.285317694","0.265995","0.265995","0.265995","0.265995","0.320495249","0.296430557","0.272106874","0.272783268","0.274985882","0.289129063","0.304123293","0.306457151","0.303033841","0.302247916","0.302301313","0.308602839","0.309869945","0.314785195","0.315397685","0.356591497","0.38989244","0.406205973","0.390412561","0.385505839","0.383582251","0.380452095","0.397089311","0.44527053","0.450296931","0.482392863","0.479075575","0.467329512","0.404320606","0.382118561","0.326513422","0.339086907","0.366532517","0.358534918","0.367465568","0.381654924","0.37086885","0.359937113","0.307178942","0.333564988","0.332642334","0.297586413","0.281927112","0.214132209","0.266763787","0.285506824","0.186058129",
"Mauritania","MRT","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","0.053466501","0.0523204","0.0523204","0.0523204","0.0523204","0.102039563","0.114340744","0.160280426","0.180547565","0.204234466","0.216102274","0.215894056","0.219666502","0.225590901","0.222684182","0.22636885","0.228586175","0.232835537","0.237007483","0.232169163","0.293116693","0.308860951","0.314315024","0.335216158","0.363943898","0.388557611","0.420122397","0.525102263","0.589295985","0.630577896","0.703858215","0.899985263","1.117374862","1.324095853","1.323570137","1.361059103","1.131690916","1.276895445","2.36146197","2.241125667","2.093078412","2.051330652","1.789520351","1.442521812","1.338268837","1.299826163","1.31274541","1.371557884","1.403957935","1.411043449","1.38040601","1.258815326",
"Mauricio","MUS","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.89362375","0.91618","0.91618","0.91618","0.91618","1.212715587","1.22132","1.22132","1.22132","1.22132","1.350534142","1.35654","1.35654","1.35654","1.35654","1.737491726","1.721904626","1.842480719","2.154055528","2.388849765","2.474381195","2.56649268","2.970200452","3.163827655","3.492891384","3.859445938","4.025685545","4.502243278","4.686798267","4.883649454","5.095341606","5.797734046","7.099401634","9.435324182","11.28376924","12.77228977","15.68054705","18.80900852","20.53486543","21.32870643","23.10042519","25.03713461","25.75358274","28.02791506","28.296038","28.41624485","28.25342533","28.3934002","28.50235638","29.31239784","30.21046808","29.12373779","27.08836892","28.12446976","28.80553017","29.38554061","30.1025341","31.9059951","33.52681566","35.38590072","36.88470275","36.11475732",
"Malawi","MWI","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.09665622","0.0956288","0.0956288","0.0956288","0.0956288","0.095375604","0.0943291","0.0943291","0.0943291","0.0943291","0.129725775","0.127557","0.127557","0.127557","0.127557","0.164742649","0.175424854","0.191153787","0.203001992","0.218339597","0.232234611","0.2367831","0.242396174","0.242267385","0.248439774","0.260403894","0.268375294","0.270805436","0.269566994","0.282946048","0.279255089","0.290533041","0.30452517","0.319452624","0.326506675","0.33954934","0.344026998","0.349615959","0.348205481","0.378733066","0.413593369","0.474892289","0.62030644","0.70317874","0.749314619","0.80532169","0.99098161","1.298280763","0.801566833","0.778610598","1.033453179","1.145384414","1.458772563","0.209481867","0.115080951","0.085377233","0.064542357","0.096956759","0.081620729","0.069437462","0.064328641","0.062670496",
"Malasia","MYS","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.612998932","0.588756","0.588756","0.588756","0.588756","0.868989781","0.829261","0.829261","0.829261","0.829261","1.009071162","0.962595","0.962595","0.962595","0.962595","1.454645989","1.631046979","1.862389847","2.160493729","2.525466","2.993710665","3.602540555","4.205077384","4.89822822","5.781715586","6.344912857","6.702515756","7.058639865","7.550475","8.156118312","9.052572425","10.08388306","11.28952861","12.65465226","14.6194212","16.54896725","18.22854997","19.87390759","20.10105022","19.80807071","20.16983981","20.00450504","19.3431237","18.4788595","17.55110586","16.84047655","16.37946491","16.05604245","16.31706081","16.03277206","16.05210384","15.49780492","15.47156844","15.05169753","14.40937679","14.45017262","15.34332254","20.58056019","22.92952826","22.57375773","22.49367944","24.56404048",
"América del Norte","NAC","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","27.9518971730683","26.5224156752166","26.5230797532007","26.5236976589018","26.5243541701794","30.3527484508622","28.9713446162408","28.9699216180808","28.9684155263626","28.9668906196314","34.0685056474732","32.7201282589962","32.7186311038683","32.7172350610418","32.7160105536437","37.8780893157151","38.6179137306405","39.4493970155057","40.3982943349399","41.2205910524646","42.099808985278","46.2539953482801","46.56437760041","47.3439915534828","48.1406317363313","49.2236779303527","49.7823513594936","51.1613339645496","52.4213780876609","53.6953690218545","54.9123329561277","55.525042993025","56.290014495811","57.3430295453787","58.6112004429762","60.0904159532266","61.7699360975862","63.6964547618809","65.0886969528551","67.7998147770412","68.1506249486385","67.2130848846681","65.6569601455684","63.0745019234291","60.8450435128903","58.7507607792362","55.8912729593334","52.6583539563426","53.4168263502456","50.1619218902833","48.6961397846702","46.4080802633873","44.5039817808446","42.3765863550795","40.5390357542697","38.9764383434858","37.5684729748438","35.6945204605912","33.635783065042","32.2801940232399","30.8011823406215","29.3323275490097",
"Namibia","NAM","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","1.863834993","1.73463","1.73463","1.73463","1.73463","2.280026813","2.09326","2.09326","2.09326","2.09326","2.518330797","2.32425","2.32425","2.32425","2.32425","2.737938241","2.772110352","2.807444912","2.866172057","2.92478905","2.971329742","3.342130902","3.779139152","4.162290615","4.143145683","4.115937734","4.078053953","4.032846246","4.037339325","3.933637147","3.8714079","4.022203746","4.171481309","4.420949588","4.477785285","4.889776189","5.184580496","5.900160757","6.099070655","6.084147745","6.056484901","6.32395354","6.428985584","6.65022123","6.596607415","7.081332644","6.854217194","6.869080265","7.130551489","7.1894464","7.481791289","7.459363891","7.9008706","8.325296778","8.140567035","7.995210943","8.085430017","8.164187954","5.893177813","5.720815942","5.639392262","3.630969061",
"Nueva Caledonia","NCL","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","2.946969324","3.06703","3.06703","3.06703","3.06703","3.269904223","3.39912","3.39912","3.39912","3.39912","4.234920978","4.46242","4.46242","4.46242","4.46242","6.515325656","6.611076752","7.463207087","7.847888643","8.27509238","8.909884992","9.458955721","10.21932393","10.85002693","11.48926669","11.70304692","12.47688839","13.19743458","14.13668173","15.38670332","16.01114722","17.32060313","18.85193974","20.31009215","21.30705097","21.89523337","22.33078212","22.78033404","23.15281355","23.32924953","23.02324217","22.43890135","22.5695424","22.12668044","22.33656961","22.8420631","23.53084862","24.14473447","24.89598027","26.23824793","27.61775799","28.61241288","29.48743467","30.75320014","31.5173185","27.45943922","","","","16.11919796","16.06128427","",
"Níger","NER","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.021673051","0.022368","0.022368","0.022368","0.022368","","0.022368","0.022368","0.022368","0.022368","0.047112153","0.0487735","0.0487735","0.0487735","0.0487735","0.063676422","0.069233682","0.086807047","0.089495454","0.09353362","0.095088801","0.099901638","0.106619812","0.110025617","0.113194323","0.113264227","0.112035532","0.11130621","0.110514755","0.112234054","0.110768007","0.114318605","0.115159519","0.114249003","0.131176393","0.140035814","0.151262023","0.156314902","0.166873639","0.168197039","0.172000139","0.180103279","0.179817506","0.178089869","0.17984745","0.172887883","0.208316394","0.279811756","0.418875851","0.475972095","0.500872711","0.493857819","0.559957229","0.538781578","0.543567644","0.546499018","0.768807838","0.526048442","","0.247404461","0.23835317","",
"Nigeria","NGA","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","0.045726148","0.0455133","0.0455133","0.0455133","0.0455133","","0.0455133","0.0455133","0.0455133","0.0455133","","0.0455133","0.0455133","0.0455133","0.0455133","","","","","","","0.217305167","0.195895837","0.230052113","0.236741816","0.244038269","0.251304759","0.25834755","0.260681988","0.269559031","0.303725523","0.301136219","0.320350817","0.333043498","0.349638311","0.374417181","0.372019827","0.355191849","0.375882268","0.395433198","0.450439612","0.475868614","0.541737619","0.667469447","0.751347384","0.870703761","1.169524534","1.065224285","0.858120157","0.946385789","0.652512195","0.43478165","0.24587018","0.206344074","0.102180291","0.101717005","0.081897235","0.072013926","0.070816414","0.052706165","0.051376342","0.049852081",
"Nicaragua","NIC","Suscripciones a telefonía fija (por cada 100 personas)","IT.MLT.MAIN.P2","","","","","","","","","","","0.695362789","0.706416","0.706416","0.706416","0.706416","0.768059477","0.861523199","0.935307436","0.970067865","0.912077269","0.933215754","0.971198396","1.029409154","1.103272044","1.13901211","1.152368009","1.145322048","1.165075294","1.127689522","1.118043437","1.095789319","1.116287561","1.226064856","1.475913516","1.843226111","2.046007045","2.314794805","2.508536627","2.839109934","2.975477823","3.210557731","3.037938947","3.26358251","3.851242011","3.982011142","4.049166605","4.482286197","4.440518717","4.473443249","4.413480797","4.411487954","4.839973661","4.960081133","5.310522522","5.470232301","5.62056826","5.738339566","5.79977076","4.957539539","3.433142395","3.317458309","3.0300823",
